room_type_n,neighbourhood_group_n,minimum_nights,availability_365,calculated_host_listings_count,price
0.0,0.25,0.0,0.0,0.0,93
0.5,0.25,0.0,0.715068493150685,0.0,600
0.5,0.0,0.0,1.0,0.03067484662576687,8000
1.0,0.25,0.0,0.9780821917808219,0.0,65
0.5,0.0,0.004008016032064127,0.21095890410958903,0.009202453987730062,159
0.5,0.25,0.004008016032064127,0.40273972602739727,0.0,550
0.5,0.0,0.002004008016032064,0.0,0.0,265
0.5,0.25,0.058116232464929855,1.0,0.14723926380368096,138
0.5,0.0,0.002004008016032064,0.06027397260273973,0.0,120
0.5,0.5,0.004008016032064127,0.2876712328767123,0.0,120
0.5,0.25,0.040080160320641274,0.4821917808219178,0.003067484662576687,125
1.0,0.5,0.0,0.0,0.0,37
0.0,0.0,0.002004008016032064,0.0,0.0,95
0.0,0.25,0.0,0.0,0.0,100
0.0,0.0,0.0,0.0,0.0,37
0.0,0.0,0.002004008016032064,0.3726027397260274,0.003067484662576687,50
0.5,0.25,0.004008016032064127,0.0,0.0,200
0.0,0.0,0.0,0.0027397260273972603,0.0,85
0.0,0.5,0.0,0.2876712328767123,0.0,60
0.0,0.0,0.0,0.6465753424657534,0.003067484662576687,48
0.5,0.0,0.004008016032064127,0.11506849315068493,0.0,150
0.5,0.25,0.004008016032064127,0.019178082191780823,0.0,225
0.5,0.0,0.002004008016032064,0.0,0.0,300
0.5,0.25,0.002004008016032064,0.0,0.0,625
0.5,0.25,0.002004008016032064,0.0,0.0,150
0.5,0.0,0.002004008016032064,0.4136986301369863,0.003067484662576687,85
0.5,0.0,0.008016032064128256,0.8356164383561644,0.0,85
0.5,0.25,0.008016032064128256,0.0,0.0,375
0.5,0.0,0.018036072144288578,0.04657534246575343,0.0,1400
0.5,0.0,0.002004008016032064,0.07945205479452055,0.0,99
0.5,0.25,0.008016032064128256,0.0,0.0,210
0.0,0.0,0.008016032064128256,0.0958904109589041,0.0,65
0.5,0.25,0.0,0.5726027397260274,0.006134969325153375,186
0.5,0.0,0.018036072144288578,0.06301369863013699,0.0,150
0.0,0.25,0.008016032064128256,0.06575342465753425,0.015337423312883437,42
0.0,0.25,0.0,0.0,0.0,150
0.5,0.0,0.0,0.0,0.0,140
0.5,0.25,0.002004008016032064,1.0,0.0,300
0.5,0.25,0.002004008016032064,0.021917808219178082,0.0,289
0.0,0.0,0.002004008016032064,0.7232876712328767,0.0,70
0.0,0.25,0.004008016032064127,0.3041095890410959,0.0,135
0.0,0.0,0.026052104208416832,0.08493150684931507,0.009202453987730062,45
0.5,0.0,0.018036072144288578,0.06027397260273973,0.0,375
0.5,0.25,0.002004008016032064,0.0,0.0,162
0.5,0.25,0.002004008016032064,0.5315068493150685,0.0,299
0.5,0.25,0.002004008016032064,0.0,0.0,380
0.0,0.0,0.002004008016032064,0.2821917808219178,0.0,85
0.5,0.25,0.058116232464929855,0.7972602739726028,0.0,170
0.0,0.0,0.0,1.0,0.0,67
0.0,0.25,0.0,0.9808219178082191,0.0,250
0.0,0.25,0.0,0.0,0.0,40
0.0,0.25,0.012024048096192383,0.6164383561643836,0.006134969325153375,57
0.5,0.25,0.004008016032064127,0.9095890410958904,0.0,249
0.5,0.25,0.004008016032064127,0.989041095890411,0.0,499
0.5,0.5,0.002004008016032064,0.0,0.0,125
0.5,0.0,0.004008016032064127,0.0,0.0,150
0.0,0.25,0.0,0.0,0.0,300
0.0,0.5,0.012024048096192383,0.0,0.0,49
0.5,0.25,0.002004008016032064,1.0,0.003067484662576687,375
0.5,0.25,0.004008016032064127,0.24383561643835616,0.0,130
0.5,0.25,0.004008016032064127,0.024657534246575342,0.0,200
0.0,0.5,0.004008016032064127,1.0,0.0,45
0.5,0.25,0.004008016032064127,0.0,0.0,157
0.5,0.0,0.002004008016032064,0.2547945205479452,0.0,140
0.0,0.0,0.008016032064128256,0.0,0.0,70
0.0,0.0,0.008016032064128256,0.0,0.0,80
0.0,0.0,0.002004008016032064,0.12602739726027398,0.003067484662576687,99
0.5,0.5,0.012024048096192383,0.7342465753424657,0.0,100
0.0,0.0,0.008016032064128256,0.17534246575342466,0.0,80
0.0,0.0,0.002004008016032064,0.23835616438356164,0.0,75
0.0,0.25,0.004008016032064127,0.0,0.0,90
0.5,0.25,0.058116232464929855,0.6712328767123288,0.003067484662576687,125
0.0,0.25,0.004008016032064127,0.021917808219178082,0.0,90
0.0,0.25,0.04809619238476953,0.9123287671232877,0.003067484662576687,100
0.5,0.0,0.004008016032064127,0.27123287671232876,0.0,125
0.0,0.25,0.0,0.0,0.0,46
0.0,0.25,0.002004008016032064,0.473972602739726,0.015337423312883437,90
0.0,0.5,0.002004008016032064,0.0,0.0,75
0.5,0.0,0.002004008016032064,0.3315068493150685,0.003067484662576687,235
0.0,0.25,0.008016032064128256,0.0,0.0,75
0.0,0.75,0.002004008016032064,0.2191780821917808,0.003067484662576687,50
0.0,0.0,0.0,0.0,0.0,60
0.0,0.25,0.014028056112224447,0.14794520547945206,0.015337423312883437,40
0.5,0.25,0.01603206412825651,0.3178082191780822,0.0,230
0.0,0.5,0.058116232464929855,0.7945205479452054,0.027607361963190184,47
0.5,0.25,0.012024048096192383,0.0,0.003067484662576687,295
0.0,0.0,0.002004008016032064,0.0,0.003067484662576687,58
0.5,0.25,0.0,0.3041095890410959,0.0,250
0.5,0.0,0.008016032064128256,0.06301369863013699,0.0,98
0.5,0.25,0.058116232464929855,0.8465753424657534,0.15644171779141103,83
0.5,0.0,0.002004008016032064,0.9808219178082191,0.0,1750
0.5,0.0,0.012024048096192383,0.0273972602739726,0.0,75
0.0,0.25,0.0,0.9835616438356164,0.0,90
0.0,0.0,0.002004008016032064,0.0,0.0,40
0.5,1.0,0.058116232464929855,0.0,0.0,80
0.5,0.25,0.058116232464929855,0.9972602739726028,0.15030674846625766,175
0.5,0.0,0.0,0.4136986301369863,0.0,112
0.0,0.25,0.0,0.2547945205479452,0.006134969325153375,135
0.0,0.25,0.0,0.9643835616438357,0.03374233128834356,85
0.5,0.25,0.004008016032064127,0.0,0.0,200
0.5,0.25,0.060120240480961915,0.7698630136986302,0.09815950920245399,200
0.0,0.0,0.012024048096192383,0.0,0.003067484662576687,40
0.0,0.0,0.002004008016032064,0.24383561643835616,0.0,52
0.0,0.0,0.0060120240480961915,0.0,0.0,45
0.5,0.0,0.008016032064128256,0.0027397260273972603,0.0,120
0.0,0.5,0.0,0.8684931506849315,0.003067484662576687,80
0.5,0.25,0.058116232464929855,0.7863013698630137,0.2638036809815951,187
0.5,0.25,0.058116232464929855,0.4301369863013699,0.27607361963190186,125
0.5,0.25,0.008016032064128256,0.0027397260273972603,0.0,99
0.0,0.25,0.058116232464929855,0.5589041095890411,0.006134969325153375,40
0.0,0.5,0.0,0.9232876712328767,0.009202453987730062,45
0.5,0.0,0.002004008016032064,0.07945205479452055,0.009202453987730062,135
0.5,0.25,0.0060120240480961915,0.0,0.0,100
0.5,0.0,0.004008016032064127,0.9972602739726028,0.0,500
0.5,0.25,0.0,0.8794520547945206,0.0,240
0.5,0.25,0.002004008016032064,0.0,0.0,130
0.5,0.0,0.002004008016032064,0.34794520547945207,0.0,165
0.0,0.5,0.004008016032064127,0.2410958904109589,0.0,85
0.0,0.0,0.002004008016032064,0.3506849315068493,0.003067484662576687,75
0.0,0.25,0.002004008016032064,0.010958904109589041,0.0,39
0.0,0.25,0.010020040080160319,0.049315068493150684,0.006134969325153375,79
0.5,0.25,0.004008016032064127,0.810958904109589,0.0,380
0.5,0.25,0.0060120240480961915,0.4602739726027397,0.0,805
0.0,0.0,0.002004008016032064,0.0136986301369863,0.0,50
0.0,0.25,0.0060120240480961915,0.0,0.003067484662576687,149
0.0,0.5,0.002004008016032064,0.016438356164383564,0.0,55
0.5,0.5,0.010020040080160319,0.0273972602739726,0.0,100
0.0,0.0,0.004008016032064127,0.2410958904109589,0.0,80
0.0,0.5,0.0,0.9726027397260274,0.05214723926380368,135
0.0,0.0,0.0,0.0,0.0,90
0.0,0.0,0.002004008016032064,0.5780821917808219,0.012269938650306749,90
1.0,0.25,0.008016032064128256,0.0,0.0,80
0.5,0.25,0.058116232464929855,0.663013698630137,0.0,179
0.5,0.25,0.004008016032064127,0.0,0.0,145
0.5,0.25,0.012024048096192383,0.06575342465753425,0.0,90
0.5,0.25,0.058116232464929855,0.9972602739726028,0.14723926380368096,198
0.0,0.5,0.0,0.2191780821917808,0.012269938650306749,45
0.0,0.0,0.0,0.7041095890410959,0.003067484662576687,48
1.0,0.25,0.06813627254509018,0.0,0.003067484662576687,56
0.0,0.0,0.0,0.936986301369863,0.0,65
0.5,0.25,0.008016032064128256,0.005479452054794521,0.0,495
0.0,0.25,0.0,0.09315068493150686,0.006134969325153375,115
0.5,0.0,0.004008016032064127,0.049315068493150684,0.0,180
0.5,0.25,0.0,0.10410958904109589,0.006134969325153375,1000
0.0,0.25,0.002004008016032064,0.0,0.0,80
0.5,0.25,0.012024048096192383,0.0,0.0,101
0.5,0.25,0.002004008016032064,0.3095890410958904,1.0,262
0.0,0.25,0.0060120240480961915,0.0,0.0,61
0.0,0.0,0.0,0.20273972602739726,0.003067484662576687,50
0.5,0.25,0.0060120240480961915,0.2191780821917808,0.0,333
0.0,0.0,0.002004008016032064,0.0,0.0,65
0.5,0.0,0.002004008016032064,0.1726027397260274,0.0,110
0.0,0.25,0.008016032064128256,0.0136986301369863,0.0,249
0.0,0.25,0.002004008016032064,0.0958904109589041,0.0,60
0.0,0.25,0.0,0.24383561643835616,0.009202453987730062,120
0.5,0.0,0.002004008016032064,0.0027397260273972603,0.0,94
0.0,0.25,0.0,0.0136986301369863,0.0,90
1.0,0.25,0.0,0.9945205479452055,0.015337423312883437,75
0.0,0.0,0.0060120240480961915,0.0,0.0,65
0.0,0.0,0.0,0.0,0.0,80
0.5,0.25,0.0060120240480961915,0.0,0.0,59
0.5,0.0,0.026052104208416832,0.0,0.0,120
0.5,0.0,0.008016032064128256,0.0,0.0,100
0.0,0.5,0.002004008016032064,0.0,0.0,75
0.5,0.25,0.002004008016032064,0.0684931506849315,0.0,110
0.5,0.25,0.0,0.4273972602739726,0.0,189
0.0,0.0,0.058116232464929855,0.8410958904109589,0.009202453987730062,65
0.5,0.25,0.004008016032064127,0.9671232876712329,0.0,814
0.5,0.25,0.008016032064128256,0.663013698630137,0.0,200
0.0,0.25,0.004008016032064127,0.3506849315068493,0.003067484662576687,110
0.0,0.5,0.028056112224448898,0.5205479452054794,0.009202453987730062,50
0.5,0.25,0.05611222444889779,0.9342465753424658,1.0,162
0.0,0.25,0.002004008016032064,0.0,0.003067484662576687,88
0.0,0.5,0.0,0.23013698630136986,0.009202453987730062,70
0.5,0.0,0.004008016032064127,0.6301369863013698,0.0,475
0.5,0.25,0.0060120240480961915,0.0,0.0,150
0.5,0.25,0.0,0.0,0.0,900
0.5,0.25,0.058116232464929855,0.5863013698630137,0.7085889570552147,309
0.0,0.0,0.0,0.8356164383561644,0.009202453987730062,69
0.0,0.5,0.002004008016032064,0.4,0.0,65
0.0,0.0,0.004008016032064127,0.0,0.012269938650306749,60
0.5,0.25,0.0,0.0,0.0,2000
0.0,0.0,0.0,0.0,0.0,50
0.5,0.25,0.004008016032064127,0.0,0.0,110
0.0,0.0,0.002004008016032064,0.24383561643835616,0.0,65
0.0,1.0,0.0,0.9534246575342465,0.0,49
0.0,0.0,0.008016032064128256,0.0,0.0,60
0.5,0.0,0.058116232464929855,0.5150684931506849,0.003067484662576687,65
0.0,0.0,0.0,0.0,0.009202453987730062,60
0.5,0.25,0.004008016032064127,0.0,0.0,200
0.5,0.0,0.004008016032064127,0.7452054794520548,0.0,105
0.5,0.25,0.026052104208416832,0.0,0.0,375
0.5,0.0,0.058116232464929855,0.08767123287671233,0.0,177
0.0,0.25,0.0,0.0,0.0,77
0.0,0.0,0.004008016032064127,0.0,0.0,50
0.0,0.25,0.0,0.0,0.0,50
0.5,0.5,0.002004008016032064,0.11232876712328767,0.0,71
0.0,0.0,0.002004008016032064,0.0,0.0,45
0.0,0.25,0.0,0.0,0.0,70
0.0,0.0,0.0,0.0,0.003067484662576687,15
0.0,0.0,0.002004008016032064,0.11232876712328767,0.0,50
0.0,0.5,0.0,0.0,0.0,100
0.0,1.0,0.012024048096192383,0.4931506849315069,0.0,100
0.5,0.0,0.002004008016032064,0.936986301369863,0.0,100
0.0,0.25,0.0,0.2273972602739726,0.0,150
1.0,0.0,0.0,0.0,0.0,42
0.5,0.5,0.060120240480961915,0.0136986301369863,0.0,99
0.5,0.0,0.0060120240480961915,0.030136986301369864,0.0,100
0.5,0.0,0.002004008016032064,0.0,0.0,175
0.5,0.0,0.0,0.4849315068493151,0.009202453987730062,2000
0.0,0.0,0.004008016032064127,0.0,0.0,40
0.5,0.0,0.004008016032064127,0.0,0.0,1200
0.5,0.25,0.004008016032064127,0.2273972602739726,0.0,450
0.5,0.0,0.05410821643286572,0.14794520547945206,0.0,151
0.0,0.25,0.0,0.7232876712328767,0.0,110
0.5,0.0,0.002004008016032064,0.4438356164383562,0.0,135
0.5,0.25,0.058116232464929855,0.5506849315068493,0.3680981595092025,335
0.5,0.5,0.0,0.6410958904109589,0.0,125
0.0,0.25,0.004008016032064127,0.673972602739726,0.003067484662576687,55
0.0,0.25,0.0,0.0,0.0,85
0.0,0.0,0.010020040080160319,0.24383561643835616,0.003067484662576687,99
0.0,0.0,0.002004008016032064,0.0,0.10122699386503069,60
0.5,0.0,0.058116232464929855,0.07397260273972603,0.003067484662576687,95
0.5,0.0,0.002004008016032064,0.3643835616438356,0.003067484662576687,129
0.0,0.0,0.0,0.2356164383561644,0.0,55
0.0,0.25,0.0,0.0,0.0,150
1.0,0.0,0.004008016032064127,0.9835616438356164,0.10122699386503069,39
0.0,0.25,0.002004008016032064,0.0,0.0,99
0.0,0.0,0.0060120240480961915,0.0,0.012269938650306749,75
0.5,1.0,0.0,1.0,0.0,300
0.0,0.0,0.022044088176352703,0.0,0.0,45
0.5,0.25,0.012024048096192383,0.0,0.0,180
0.0,0.0,0.002004008016032064,0.452054794520548,0.018404907975460124,77
0.0,0.0,0.004008016032064127,0.0,0.0,45
0.5,0.25,0.002004008016032064,0.0,0.0,199
0.0,0.5,0.0,0.0,0.0,60
0.0,0.25,0.04809619238476953,0.08493150684931507,0.0,115
0.5,0.0,0.002004008016032064,0.005479452054794521,0.0,190
0.5,0.25,0.058116232464929855,0.0,0.015337423312883437,295
0.0,0.0,0.0,0.4904109589041096,0.07668711656441718,55
0.0,0.0,0.0,0.0,0.0,75
0.0,0.0,0.002004008016032064,0.852054794520548,0.009202453987730062,65
0.0,1.0,0.002004008016032064,0.6575342465753424,0.009202453987730062,49
0.5,0.25,0.004008016032064127,0.7123287671232876,0.0,230
0.5,0.25,0.004008016032064127,0.0,0.0,145
0.5,0.0,0.004008016032064127,0.8273972602739726,0.003067484662576687,176
0.0,0.0,0.002004008016032064,0.9561643835616438,0.003067484662576687,65
0.0,0.0,0.0,0.4136986301369863,0.006134969325153375,45
0.5,0.25,0.0,0.07671232876712329,0.0,130
0.5,0.0,0.002004008016032064,0.7945205479452054,0.0,180
0.5,0.25,0.002004008016032064,0.010958904109589041,0.0,154
0.5,0.25,0.008016032064128256,0.052054794520547946,0.0,200
0.0,0.0,0.004008016032064127,0.0,0.0,34
0.5,0.0,0.008016032064128256,0.0,0.0,99
0.0,1.0,0.0,0.0,0.0,60
0.5,0.25,0.004008016032064127,0.0,0.0,121
0.5,0.5,0.0,0.33972602739726027,0.0,72
0.0,0.0,0.0,0.452054794520548,0.012269938650306749,30
0.5,0.5,0.002004008016032064,0.7452054794520548,0.0,350
0.0,0.0,0.002004008016032064,0.0,0.0,75
0.0,0.25,0.008016032064128256,0.0,0.0,100
0.5,0.25,0.002004008016032064,0.0,0.0,140
0.5,0.0,0.004008016032064127,0.5589041095890411,0.0,139
0.0,0.25,0.012024048096192383,0.0,0.0,35
0.5,0.25,0.008016032064128256,0.1780821917808219,0.0,175
0.5,0.25,0.002004008016032064,0.0,0.0,264
0.5,0.25,0.012024048096192383,0.0,0.0,140
0.0,0.0,0.002004008016032064,0.0,0.0,50
0.5,0.0,0.0,0.0,0.0,100
0.0,0.5,0.0,0.1780821917808219,0.006134969325153375,50
0.5,0.0,0.0060120240480961915,0.8986301369863013,0.003067484662576687,140
0.5,0.0,0.002004008016032064,0.0,0.0,100
0.5,0.0,0.0,1.0,0.0,900
0.5,0.0,0.058116232464929855,0.7753424657534247,0.0,158
1.0,0.5,0.0,0.6712328767123288,0.0,11
0.5,0.0,0.038076152304609215,0.1780821917808219,0.003067484662576687,99
0.5,0.0,0.0,0.18904109589041096,0.0,200
0.5,0.0,0.002004008016032064,0.1863013698630137,0.0,160
0.0,0.0,0.002004008016032064,0.7506849315068493,0.003067484662576687,45
0.5,0.25,0.0,0.0,0.0,115
0.0,0.0,0.002004008016032064,0.0,0.0,50
0.0,0.0,0.038076152304609215,0.14794520547945206,0.0,59
0.5,0.0,0.0060120240480961915,0.7123287671232876,0.0,132
0.0,0.25,0.0060120240480961915,0.7780821917808219,0.003067484662576687,59
0.0,0.0,0.002004008016032064,0.4904109589041096,0.0,130
0.0,0.0,0.058116232464929855,0.9315068493150686,0.02147239263803681,120
0.0,0.25,0.0,0.0,0.0,95
0.5,0.25,0.0,0.0,0.0,180
0.5,0.25,0.002004008016032064,0.8054794520547945,1.0,503
0.5,0.0,0.004008016032064127,0.008219178082191782,0.0,200
0.0,0.25,0.0060120240480961915,0.0,0.0,80
0.0,0.0,0.038076152304609215,0.2602739726027397,0.003067484662576687,75
0.5,0.0,0.004008016032064127,0.0,0.0,135
0.5,0.0,0.008016032064128256,0.526027397260274,0.0,163
0.5,0.25,0.002004008016032064,0.09863013698630137,0.0,850
0.5,0.25,0.0,0.4465753424657534,0.0,120
0.5,0.25,0.0,1.0,0.0,500
0.5,0.25,0.13827655310621242,0.10136986301369863,0.0,80
0.5,0.25,0.008016032064128256,0.0,0.0,150
0.0,0.0,0.004008016032064127,0.0,0.0,55
0.0,0.0,0.004008016032064127,0.0,0.0,50
0.0,0.5,0.0,0.810958904109589,0.0,900
0.0,0.0,0.004008016032064127,0.0,0.0,45
0.5,1.0,0.0,0.8301369863013699,0.0,89
0.0,0.5,0.002004008016032064,0.06575342465753425,0.006134969325153375,35
0.0,0.0,0.0,0.1178082191780822,0.003067484662576687,43
0.5,0.75,0.008016032064128256,0.9205479452054794,0.0,65
0.0,0.5,0.0,0.4931506849315069,0.006134969325153375,80
0.5,0.25,0.002004008016032064,0.0,0.0,160
0.0,0.0,0.0,0.9013698630136986,0.003067484662576687,67
0.5,0.0,0.002004008016032064,0.22465753424657534,0.003067484662576687,139
0.5,0.25,0.038076152304609215,0.9972602739726028,0.0,379
0.5,0.25,0.010020040080160319,0.19726027397260273,0.003067484662576687,700
0.5,0.25,0.0060120240480961915,0.0,0.0,120
0.5,0.25,0.008016032064128256,0.07671232876712329,0.0,250
0.5,0.0,0.058116232464929855,0.8493150684931506,0.0,200
0.5,0.25,0.0,0.0,0.0,200
0.0,0.5,0.0,0.0,0.018404907975460124,59
0.0,0.25,0.0,0.8410958904109589,0.006134969325153375,58
0.0,0.25,0.002004008016032064,0.4301369863013699,0.009202453987730062,54
0.5,0.25,0.0060120240480961915,0.0,0.0,175
0.0,0.25,0.004008016032064127,0.0,0.003067484662576687,200
0.0,0.0,0.002004008016032064,0.0,0.0,55
0.0,0.25,0.058116232464929855,0.5013698630136987,0.0,60
0.5,0.25,0.058116232464929855,1.0,0.15644171779141103,150
0.5,1.0,0.058116232464929855,0.1506849315068493,0.0,90
0.5,0.25,0.0,0.0,0.0,140
0.0,0.5,0.002004008016032064,0.0,0.0,37
1.0,0.0,0.002004008016032064,0.0,0.0,55
0.5,0.0,0.002004008016032064,0.20273972602739726,0.0,94
0.5,0.0,0.002004008016032064,0.20273972602739726,0.003067484662576687,125
0.5,0.0,0.012024048096192383,0.0,0.0,140
0.0,0.0,0.002004008016032064,0.0,0.0,150
0.5,0.5,0.0,0.3315068493150685,0.0,135
0.5,0.0,0.002004008016032064,0.0,0.0,149
0.5,0.0,0.058116232464929855,0.8136986301369863,0.0,130
0.5,0.0,0.002004008016032064,0.0,0.0,241
0.5,0.25,0.058116232464929855,1.0,0.09815950920245399,175
0.5,0.0,0.002004008016032064,0.0,0.0,205
0.0,0.25,0.0,0.0,0.0,175
0.0,0.25,0.0,0.1726027397260274,0.003067484662576687,190
0.0,0.5,0.004008016032064127,0.06575342465753425,0.0,70
0.5,0.0,0.008016032064128256,0.0,0.003067484662576687,100
0.5,0.25,0.14829659318637273,0.6712328767123288,0.05521472392638037,95
0.5,0.25,0.058116232464929855,0.07397260273972603,0.003067484662576687,120
0.5,0.5,0.004008016032064127,0.043835616438356165,0.0,110
0.5,0.0,0.002004008016032064,0.0,0.0,65
0.5,0.25,0.002004008016032064,0.6410958904109589,0.0,115
0.5,0.0,0.008016032064128256,0.9561643835616438,0.0,220
0.0,0.0,0.004008016032064127,0.0,0.0,40
0.5,0.5,0.0,0.9315068493150686,0.003067484662576687,174
0.5,0.25,0.058116232464929855,0.9095890410958904,0.2914110429447853,275
0.0,0.25,0.004008016032064127,0.0,0.0,35
0.5,0.25,0.002004008016032064,0.9780821917808219,1.0,240
0.0,0.0,0.05410821643286572,0.08493150684931507,0.0,47
0.5,0.5,0.004008016032064127,0.24383561643835616,0.0,275
0.0,0.0,0.012024048096192383,0.9972602739726028,0.0,70
0.5,0.0,0.004008016032064127,0.8027397260273973,0.003067484662576687,122
0.5,0.5,0.004008016032064127,0.0,0.0,125
0.5,0.25,0.002004008016032064,0.6493150684931507,0.0,103
0.0,0.5,0.004008016032064127,0.8356164383561644,0.0,40
0.5,0.25,0.05410821643286572,0.6876712328767123,0.14723926380368096,675
0.5,0.0,0.008016032064128256,0.0,0.0,350
0.5,0.0,0.004008016032064127,0.0,0.0,100
0.5,0.0,0.002004008016032064,0.18904109589041096,0.0,100
0.0,0.25,0.040080160320641274,0.7698630136986302,0.0,95
0.5,0.5,0.004008016032064127,0.0,0.0,150
0.5,0.25,0.002004008016032064,0.11506849315068493,0.0,590
0.0,0.0,0.012024048096192383,0.0,0.0,55
0.5,0.25,0.002004008016032064,0.8082191780821918,0.0,185
0.0,0.0,0.0,0.14246575342465753,0.003067484662576687,75
0.0,0.25,0.0,0.13972602739726028,0.0,150
0.5,0.0,0.0060120240480961915,0.0,0.0,94
0.5,0.25,0.058116232464929855,0.9506849315068493,0.02147239263803681,300
0.5,0.25,0.0060120240480961915,0.6493150684931507,0.003067484662576687,399
0.5,0.25,0.004008016032064127,0.7726027397260274,0.0,600
0.0,0.25,0.0,0.0,0.0,85
0.0,0.0,0.0,0.9260273972602739,0.049079754601226995,129
0.0,0.0,0.0060120240480961915,0.0410958904109589,0.003067484662576687,59
0.5,0.0,0.002004008016032064,0.0410958904109589,0.0,230
0.0,0.0,0.018036072144288578,0.0,0.0,66
0.0,0.0,0.004008016032064127,0.0547945205479452,0.018404907975460124,86
0.0,0.25,0.0,0.0,0.0,40
0.5,0.0,0.008016032064128256,0.589041095890411,0.006134969325153375,250
0.5,0.25,0.058116232464929855,1.0,0.03374233128834356,169
0.0,0.25,0.012024048096192383,0.0,0.0,115
0.5,0.5,0.058116232464929855,0.3424657534246575,0.0,155
0.0,0.0,0.008016032064128256,0.09041095890410959,0.0,50
0.0,0.25,0.0,0.9972602739726028,0.0,561
0.5,0.0,0.002004008016032064,0.852054794520548,0.0,120
0.0,0.25,0.058116232464929855,1.0,0.0,350
0.0,0.25,0.0,0.24383561643835616,0.0,35
0.0,0.0,0.0060120240480961915,0.27123287671232876,0.003067484662576687,59
0.5,0.25,0.058116232464929855,0.936986301369863,0.15644171779141103,150
0.5,0.5,0.002004008016032064,0.5232876712328767,0.0,110
0.5,0.0,0.002004008016032064,0.0,0.0,68
0.0,0.5,0.004008016032064127,1.0,0.003067484662576687,80
0.5,0.25,0.012024048096192383,0.15342465753424658,0.0,187
0.0,0.0,0.0,0.24383561643835616,0.0,76
0.5,0.0,0.0,0.4904109589041096,0.009202453987730062,110
0.0,0.0,0.026052104208416832,0.0,0.0,45
0.0,0.0,0.0,0.0,0.003067484662576687,42
0.5,0.25,0.004008016032064127,0.0,0.0,119
0.0,0.25,0.004008016032064127,0.9452054794520548,0.006134969325153375,100
0.5,0.0,0.0,0.0,0.0,125
0.0,0.25,0.0,0.0,0.012269938650306749,99
0.5,0.25,0.0,0.9589041095890412,0.006134969325153375,300
0.0,0.25,0.026052104208416832,0.0,0.0,66
0.5,0.25,0.004008016032064127,0.0,0.0,200
0.0,0.25,0.0060120240480961915,0.0,0.0,70
0.5,0.0,0.0,0.1726027397260274,0.009202453987730062,480
0.0,0.0,0.010020040080160319,0.0,0.0,36
0.5,0.25,0.05611222444889779,0.452054794520548,0.0,190
0.5,0.25,0.002004008016032064,0.0,0.0,228
0.0,0.25,0.002004008016032064,0.0,0.0,150
0.0,0.5,0.002004008016032064,0.24383561643835616,0.0,70
1.0,0.5,0.0060120240480961915,0.0,0.0,110
0.5,0.25,0.012024048096192383,0.0,0.0,120
0.0,0.0,0.02004008016032064,0.030136986301369864,0.006134969325153375,55
1.0,0.25,0.058116232464929855,1.0,0.006134969325153375,78
0.5,1.0,0.0,0.24383561643835616,0.0,159
0.0,0.25,0.0,0.9863013698630138,0.006134969325153375,120
0.5,0.0,0.004008016032064127,0.6958904109589041,0.0,210
0.0,0.0,0.058116232464929855,0.18356164383561643,0.0736196319018405,48
0.5,0.5,0.004008016032064127,0.9123287671232877,0.0,275
0.5,0.0,0.004008016032064127,0.06301369863013699,0.0,107
0.5,0.25,0.010020040080160319,0.11232876712328767,0.0,349
0.0,0.0,0.0,0.12328767123287672,0.018404907975460124,55
0.5,0.5,0.004008016032064127,0.0,0.0,200
0.0,0.0,0.058116232464929855,0.6821917808219178,0.07975460122699388,42
0.0,1.0,0.004008016032064127,0.13424657534246576,0.0,95
0.0,0.25,0.0,0.0,0.003067484662576687,140
0.5,0.0,0.058116232464929855,0.18356164383561643,0.003067484662576687,600
0.5,0.0,0.008016032064128256,0.8712328767123287,0.0,250
0.0,0.25,0.0,0.8465753424657534,0.0,80
0.0,0.0,0.0,0.8,0.0,120
1.0,0.0,0.028056112224448898,0.2273972602739726,0.0,60
0.0,0.25,0.0,0.0,0.0,25
0.0,0.5,0.0,0.24383561643835616,0.0,70
0.0,0.0,0.0,0.07397260273972603,0.0,50
0.5,0.25,0.004008016032064127,0.40821917808219177,0.0,249
0.0,0.5,0.058116232464929855,0.9506849315068493,0.02147239263803681,45
0.0,0.25,0.004008016032064127,0.9178082191780822,0.0,99
0.0,0.0,0.008016032064128256,0.1506849315068493,0.003067484662576687,68
0.0,0.25,0.022044088176352703,0.07945205479452055,0.009202453987730062,99
0.5,0.0,0.0,0.23835616438356164,0.003067484662576687,200
0.5,1.0,0.058116232464929855,0.4931506849315069,0.0,220
0.0,0.0,0.012024048096192383,1.0,0.0,60
0.5,0.25,0.002004008016032064,0.3095890410958904,0.0,155
0.0,0.25,0.0,0.9342465753424658,0.0,125
0.5,0.25,0.0060120240480961915,0.7095890410958904,0.0,200
0.5,0.5,0.02404809619238477,0.0,0.0,65
0.0,0.0,0.0,1.0,0.009202453987730062,40
0.5,0.25,0.004008016032064127,0.9808219178082191,0.0,159
0.0,0.5,0.004008016032064127,0.4931506849315069,0.0,79
0.0,0.25,0.002004008016032064,0.0,0.0,80
0.5,0.0,0.002004008016032064,0.4465753424657534,0.0,75
0.0,0.0,0.002004008016032064,0.07123287671232877,0.003067484662576687,65
0.0,0.5,0.004008016032064127,0.5178082191780822,0.003067484662576687,53
0.5,0.0,0.008016032064128256,0.3315068493150685,0.0,130
